Accelerometerx,Accelerometery,Accelerometerz,Gyroscopex,Gyroscopey,Gyroscopez,Orientationa,Orientationb,Orientationc,Orientationd,AccMagnitude,GyroMagnitude,Roll,Pitch,Yaw,Activity,time,hrm
1.522758484,-7.695198059,-5.367963791,-1.472239494,0.581651688,1.748151779,0.351623535,-0.26953125,-0.748413086,0.493469238,9.505256537,2.35835588,-0.340081457,0.581275751,-2.487656985,Alergat,7/26/2024 18:22,170
3.207130432,-8.15729332,-2.847989082,0.372853279,1.560659409,-0.775535583,-0.031555176,-0.110595703,-0.800170898,0.588684082,9.216190196,1.782170811,-1.140918279,1.25028826,-1.652484643,Alergat,7/26/2024 18:22,170
-3.622537613,-23.59078789,-5.634924889,0.240756989,-2.497056007,-0.657287598,0.004394531,-0.201049805,-0.790161133,0.578979492,24.52346694,2.593314408,-0.795728096,1.151086305,-1.825953838,Alergat,7/26/2024 18:22,170
7.095432281,-8.721144676,-6.615380287,-2.467226982,2.916782379,-3.320529938,0.25970459,-0.110534668,-0.778076172,0.561157227,13.04479897,5.061694133,-0.469672986,0.954168909,-2.131804074,Alergat,7/26/2024 18:22,170
13.22597313,-32.78839493,-23.47346878,-2.033651352,4.394349098,-2.632348061,0.770507813,-0.61529541,-0.161254883,0.041503906,42.43829572,5.511378968,0.628753162,-1.207679851,1.877918639,Alergat,7/26/2024 18:22,170
12.4897337,-3.611763,-1.336005211,0.354743004,4.473181725,-2.226469994,0.546569824,-0.528564453,0.576293945,-0.299682617,13.06993457,5.009228082,-2.907910365,-0.23452828,0.163458452,Alergat,7/26/2024 18:22,170
-15.89558887,-31.16627312,-18.64780807,-0.670071602,-2.291453362,0.599761963,0.610290527,-0.583251953,0.523620605,-0.114746094,39.64526544,2.461598845,-2.84590876,-0.633214911,0.503016373,Alergat,7/26/2024 18:22,170
-9.018034935,2.2961092,-0.28372097,0.359004974,-2.818775177,0.898044586,0.600097656,-0.678161621,0.32989502,-0.266662598,9.310078901,2.980077541,-2.964358866,-0.691878796,0.701532152,Alergat,7/26/2024 18:22,170
7.959765434,1.765777588,2.323642731,1.064230919,3.403623581,-1.353991508,0.25579834,-0.341430664,-0.64263916,0.636413574,8.477921431,3.814516212,-0.077185952,0.698792636,-2.446942451,Alergat,7/26/2024 18:22,170
0.888275146,-10.25228405,-9.006063461,-0.462338448,-2.499186516,0.235429764,0.335388184,-0.311340332,0.765686035,-0.452026367,13.67507002,2.552472773,-2.702418532,0.504512592,-0.631236462,Alergat,7/26/2024 18:22,170
9.640546799,2.481665611,2.62053299,-0.122509003,-0.181099892,-1.03759861,0.468383789,-0.440917969,0.687744141,-0.336486816,10.29397882,1.060385073,-2.79316451,0.049816617,-0.181234732,Alergat,7/26/2024 18:22,170
12.86204338,-36.98435974,-16.34331894,-2.168944359,4.856688499,-1.304987907,0.120483398,-0.336791992,0.623657227,-0.695068359,42.43087436,5.476745041,-3.133501311,0.904009778,-0.877365157,Alergat,7/26/2024 18:22,170
-12.80098915,-1.834013939,1.848379135,-0.095876694,-3.01692009,1.003509521,0.157348633,-0.269165039,0.799926758,-0.512756348,13.06313269,3.18088518,-2.519313787,0.826595588,-0.990830417,Alergat,7/26/2024 18:22,170
3.316069603,-31.7959671,-16.66654587,4.080086708,6.164873123,-0.876738548,0.305725098,-0.360717773,0.699768066,-0.535522461,36.05209554,7.444557653,-2.8613055,0.557329935,-0.59654726,Alergat,7/26/2024 18:22,170
0.911021233,-17.47221947,-10.60184765,1.387016296,-5.951813698,0.517733574,0.142150879,-0.285217285,0.817626953,-0.479431152,20.45745797,6.13318421,-2.449336225,0.779471901,-1.005029852,Alergat,7/26/2024 18:22,170
-8.667273521,-0.495614052,-9.31731987,3.618813515,5.768582344,-2.1305933,0.235290527,-0.318786621,0.677185059,-0.619995117,12.7349799,7.135249213,-2.97668131,0.761057972,-0.765388362,Alergat,7/26/2024 18:22,170
-4.087026596,-0.112530708,-0.828418732,-1.258114815,-0.136357307,1.291139603,0.047363281,-0.204040527,0.851074219,-0.481506348,4.171657602,1.807895925,-2.207013479,0.927740718,-1.275916553,Alergat,7/26/2024 18:22,172
-6.573480606,2.393076897,4.272583008,-2.404375076,3.315203667,1.347599983,-0.05090332,-0.227844238,0.768432617,-0.595825195,8.197098869,4.311336286,-2.364384235,1.219417676,-1.357180368,Alergat,7/26/2024 18:22,170
9.411893845,2.974885941,1.8352108,0.335568428,-0.72333622,-1.39553833,0.4609375,-0.423278809,0.698608398,-0.346862793,10.04000452,1.607279903,-2.789819678,0.094573284,-0.227153048,Alergat,7/26/2024 18:22,170
0.390266418,-16.28346252,-4.696369171,-0.487905502,-3.764759064,-0.352612495,0.423461914,-0.381469727,0.709838867,-0.413879395,16.9516767,3.812584184,-2.818412267,0.267684965,-0.364952486,Alergat,7/26/2024 18:22,172
5.449368477,-7.756252289,-4.547924042,-1.175022125,-1.155846596,-0.865020752,0.473327637,-0.397705078,0.672912598,-0.40612793,10.51373765,1.861429356,-2.904781179,0.170918555,-0.240551387,Alergat,7/26/2024 18:23,173
0.181964874,-7.976525307,-3.872738838,-2.077328682,2.053892136,1.148389816,0.004150391,-0.175292969,0.787658691,-0.590637207,8.868831563,3.138879821,-2.319827177,1.191663639,-1.347007737,Alergat,7/26/2024 18:23,172
-5.554717064,-6.140116692,-4.01759243,-0.988595009,-3.630531311,0.255670547,0.252441406,-0.271606445,0.759643555,-0.534240723,9.203095326,3.771398298,-2.725354906,0.740335484,-0.821991714,Alergat,7/26/2024 18:23,172
9.441822052,1.733454704,1.596981049,1.905816078,3.810566902,0.071374893,0.353942871,-0.328613281,0.695373535,-0.532165527,9.731557807,4.261179345,-2.925452636,0.532265801,-0.56475873,Alergat,7/26/2024 18:22,172
-6.708757401,-1.600572586,-4.425816536,-6.209615707,0.086288452,0.792580605,-0.032043457,-0.185058594,0.854614258,-0.484130859,8.194944202,6.260587588,-2.065197504,0.996086556,-1.437734583,Alergat,7/26/2024 18:23,173
0.824827194,-34.89894867,-19.93832207,-2.536471367,4.420981407,-0.617871284,0.101806641,-0.263366699,0.752197266,-0.595336914,40.20141347,5.134250532,-2.660152363,1.00097363,-1.063859169,Alergat,7/26/2024 18:23,173
-4.520390511,-19.39123154,-12.42628479,-2.485337257,-2.087981224,0.167251587,0.307495117,-0.388671875,0.75,-0.438049316,23.47054206,3.250313826,-2.677072862,0.431291701,-0.565454292,Alergat,7/26/2024 18:23,172
5.491268158,0.373506546,1.067846298,0.739315987,1.441346169,0.106529236,0.436889648,-0.425964355,0.675170898,-0.414550781,5.606587985,1.62339625,-2.856631389,0.188704359,-0.264476898,Alergat,7/26/2024 18:23,172
4.155262947,-5.494859695,-3.209525108,2.119940758,4.545621872,-2.9338274,0.253601074,-0.284851074,0.683288574,-0.622619629,7.60004899,5.810694471,-3.006201963,0.784371828,-0.790931331,Alergat,7/26/2024 18:23,173
-1.65923214,-8.251867294,-4.221105576,-2.657915115,4.097131729,-0.087353706,0.046386719,-0.247314453,0.733154297,-0.631774902,9.416161501,4.884529848,-2.703455006,1.127709973,-1.159887671,Alergat,7/26/2024 18:23,173
-4.231880188,0.037110329,-3.280156136,-0.231168747,-4.916344643,0.156598091,0.145996094,-0.182434082,0.787475586,-0.5703125,5.354401122,4.924267113,-2.54716187,1.006462352,-1.113770363,Alergat,7/26/2024 18:23,172
10.12538719,2.442159653,2.14766407,0.680724144,1.606467247,-0.35793972,0.433898926,-0.356689453,0.677185059,-0.475402832,10.63485169,1.781079229,-2.952277514,0.340901711,-0.379067603,Alergat,7/26/2024 18:23,173
-5.770201683,1.649654388,3.814079285,0.631720543,-1.571312904,-0.420791626,0.002868652,-0.156005859,0.84967041,-0.503662109,7.110821883,1.745038876,-2.069094536,1.025548002,-1.402085272,Alergat,7/26/2024 18:23,173
0.092179298,-21.45509529,-3.848795891,-1.054643631,-3.25980854,0.400550842,0.307922363,-0.325744629,0.762695313,-0.466247559,21.79777146,3.449502266,-2.694802791,0.535884263,-0.658301662,Alergat,7/26/2024 18:23,173
-9.312531471,0.549485207,0.256186485,-1.964406967,1.503133774,1.592617989,0.061645508,-0.110717773,0.802246094,-0.583374023,9.332245598,2.941893597,-2.245926468,1.174167504,-1.339352735,Alergat,7/26/2024 18:23,172
9.107820511,-14.40515327,-12.1114378,4.125894547,5.69188118,-0.463403702,0.298522949,-0.303039551,0.710021973,-0.561218262,20.90807884,7.045229604,-2.895903739,0.663687882,-0.695879559,Alergat,7/26/2024 18:23,172
4.720312119,-4.477293015,-9.237111092,-0.192818642,-2.906129837,-0.380310059,0.391418457,-0.403137207,0.731079102,-0.387084961,11.29830609,2.937244525,-2.725862675,0.25308179,-0.394904482,Alergat,7/26/2024 18:23,172
8.846844673,0.282524109,-0.094573021,0.073505402,-0.036219597,-0.648765564,0.463134766,-0.439025879,0.661682129,-0.393615723,8.851859951,0.653920225,-2.87214728,0.114490646,-0.191179332,Alergat,7/26/2024 18:23,171
-5.267403603,-24.19534302,-15.99136066,-1.54574585,-2.095438957,1.279420853,0.263549805,-0.293457031,0.792297363,-0.465454102,29.47683464,2.901226012,-2.599628544,0.622262447,-0.783922394,Alergat,7/26/2024 18:23,171
-8.053142548,3.179595947,0.407026291,-1.57024765,-0.098007202,0.917220116,0.208984375,-0.254699707,0.737670898,-0.589355469,8.66767591,1.821146846,-2.804452304,0.868010028,-0.910116542,Alergat,7/26/2024 18:23,171
5.558308601,-34.89296341,-14.55000687,3.714690208,5.118751526,-3.412145615,0.272216797,-0.334960938,0.622192383,-0.653137207,38.21146935,7.186325781,3.139837607,0.68205551,-0.6797388,Alergat,7/26/2024 18:23,171
-4.459336281,-6.553129196,-0.767364502,0.529452324,1.098320961,-0.113986015,0.303833008,-0.217590332,0.784179688,-0.495422363,7.963543847,1.224590343,-2.673705561,0.700732888,-0.805669314,Alergat,7/26/2024 18:23,172
-6.539960861,-4.795731544,-7.065504074,-1.123888016,3.256611824,-0.762752533,0.044494629,-0.164978027,0.755249023,-0.632751465,10.75599725,3.528517574,-2.572945851,1.225835143,-1.285661593,Alergat,7/26/2024 18:23,172
-12.05397511,-23.14904404,-10.66529655,-0.926807404,-2.093308449,0.311066628,0.274230957,-0.160705566,0.776550293,-0.544006348,28.19441623,2.310340813,-2.701973656,0.858335751,-0.925454586,Alergat,7/26/2024 18:23,171
8.208770752,0.550683022,3.353180885,0.93000412,2.425681114,0.100137711,0.348632813,-0.34387207,0.738830566,-0.46295166,8.884311515,2.599781547,-2.765381993,0.460410054,-0.558097747,Alergat,7/26/2024 18:23,172
1.295302391,-20.33098221,-5.657670975,-0.047938347,-3.710429192,0.631720543,0.224304199,-0.315246582,0.776428223,-0.497436523,21.14322319,3.764127219,-2.625420968,0.682874102,-0.813739137,Alergat,7/26/2024 18:23,172
-4.583838463,0.767364502,1.406636238,-0.839453697,-0.479383469,-0.041545868,-0.018310547,-0.122436523,0.864807129,-0.486572266,4.855826278,0.967583112,-1.924199574,1.008561877,-1.480790148,Alergat,7/26/2024 18:23,172
11.86363029,-23.52614212,-16.02727509,2.248841286,4.823663712,-0.745707512,0.426879883,-0.407836914,0.674255371,-0.443603516,30.83988705,5.374113734,-2.886781219,0.25268992,-0.312422081,Alergat,7/26/2024 18:23,172
7.527599335,-6.411867142,-5.448171616,-0.819212914,-2.312759399,-0.100137711,0.152587891,-0.212890625,0.816467285,-0.514587402,11.28979034,2.455604487,-2.442985587,0.88721923,-1.073570066,Alergat,7/26/2024 18:23,172
-7.266623497,-8.704384804,-3.432191849,0.81069088,-4.340019226,0.60402298,0.118347168,-0.152587891,0.746582031,-0.63659668,11.8469436,4.456212556,-2.738680563,1.154088963,-1.189476316,Alergat,7/26/2024 18:23,172
-2.979674339,-17.95945358,-11.77983093,-0.132096291,-3.738126755,0.655157089,0.226867676,-0.243164063,0.77722168,-0.534118652,21.68374619,3.797403307,-2.657224046,0.803694339,-0.904379192,Alergat,7/26/2024 18:23,172
6.84283638,-11.11302567,-6.82248497,2.363893509,4.090740204,-1.07381916,0.262084961,-0.28503418,0.676147461,-0.626831055,14.72650843,4.845124924,-3.034388994,0.77295568,-0.77720564,Alergat,7/26/2024 18:23,172
-8.832478523,-9.573507309,-7.041561127,-3.854244232,3.357815742,-1.094059944,0.008789063,-0.249389648,0.714111328,-0.654052734,14.80703556,5.227532144,-2.767602425,1.193730905,-1.201576672,Alergat,7/26/2024 18:23,172
4.830449104,-5.066285133,-3.776968002,-0.193883896,-3.206542969,-0.395224571,0.347229004,-0.323425293,0.73638916,-0.48223877,7.953990878,3.236620342,-2.794179199,0.507078588,-0.588642452,Alergat,7/26/2024 18:23,172
1.182771683,-15.40236855,-5.242263794,0.396289825,-2.405440331,-0.047938347,0.354858398,-0.322875977,0.761047363,-0.436645508,16.31297752,2.438336912,-2.712240892,0.450555117,-0.580931811,Alergat,7/26/2024 18:23,172
-5.803721428,1.987247467,-0.915809631,-1.139866829,-0.086288452,1.116430283,0.078430176,-0.088256836,0.760437012,-0.63861084,6.202502897,1.597860651,-2.508250607,1.277868807,-1.336532067,Alergat,7/26/2024 18:23,172
-7.811320305,-3.648874283,-3.436981201,-0.091614723,2.394786835,1.541483879,0.009338379,-0.1171875,0.784179688,-0.60925293,9.281371031,2.849485882,-2.219659878,1.264108868,-1.410257276,Alergat,7/26/2024 18:23,172
3.717110634,-33.88138199,-13.47138596,1.644818306,4.371977806,-2.53966713,0.15032959,-0.199645996,0.689575195,-0.6796875,36.65028235,5.316909471,-3.077587654,1.070344551,-1.07016441,Alergat,7/26/2024 18:23,172
5.239870071,0.197526932,-2.023161888,0.661548615,-1.597945213,-0.35367775,0.403625488,-0.364685059,0.70098877,-0.461181641,5.620359355,1.765265823,-2.867155733,0.359892832,-0.424821701,Alergat,7/26/2024 18:23,172
-4.497644424,-20.12028694,-15.31258297,-0.412269592,-3.499500275,0.253540039,0.208068848,-0.210266113,0.786193848,-0.542602539,25.68131518,3.532810629,-2.613453175,0.872100799,-0.978340881,Alergat,7/26/2024 18:23,172
6.298139572,-3.140090942,-0.409420967,0.646635056,-1.312445641,-0.204536438,0.429931641,-0.314880371,0.699951172,-0.475402832,7.049422581,1.4773238,-2.934882187,0.405810398,-0.446868553,Alergat,7/26/2024 18:23,173
6.771008492,0.672790527,0.8595438,1.465847969,2.677090645,-0.147010803,0.329711914,-0.345825195,0.731201172,-0.486816406,6.858426834,3.055672883,-2.784447843,0.505078431,-0.585777436,Alergat,7/26/2024 18:23,172
5.511619568,-35.03302765,-12.6022644,2.958329201,2.758052826,-2.324477196,0.194580078,-0.21697998,0.665344238,-0.687316895,37.63652541,4.664950298,3.104800326,0.979403051,-0.979678383,Alergat,7/26/2024 18:23,173
-5.402680397,-5.997657776,-1.841197014,-1.444541931,1.915403366,1.03014183,0.04083252,-0.170837402,0.773803711,-0.608581543,8.279544717,2.610874113,-2.45790099,1.188723721,-1.289496352,Alergat,7/26/2024 18:23,172
7.048744202,0.758984566,1.112139702,1.184609413,1.307118416,-0.817082405,0.354858398,-0.358581543,0.730773926,-0.459838867,7.176190292,1.944088905,-2.776335312,0.430786048,-0.524595316,Alergat,7/26/2024 18:23,173
-2.40504837,-21.89444351,-2.705530167,-3.669947624,-2.521557808,1.304987907,0.256347656,-0.269592285,0.812194824,-0.44934082,22.1916833,4.640017541,-2.534014535,0.63314846,-0.832005073,Alergat,7/26/2024 18:23,173
-0.428574562,2.934183121,-4.13970089,0.181099892,-0.768078804,-1.86000824,0.343017578,-0.425720215,0.719543457,-0.428222656,5.092173426,2.020488276,-2.72788619,0.330155978,-0.438275141,Alergat,7/26/2024 18:23,173
-6.028782845,1.921404839,1.428184509,-0.73611927,-0.674332619,-0.31426239,0.06439209,-0.118225098,0.796875,-0.588989258,6.486734937,1.046593001,-2.296327879,1.177044383,-1.32490733,Alergat,7/26/2024 18:23,173
-2.895874977,-12.22995472,0.629693985,-0.892718315,1.977190971,0.862890244,0.208374023,-0.372497559,0.708557129,-0.561950684,12.58389442,2.334696918,-2.787614696,0.695944651,-0.727478889,Alergat,7/26/2024 18:23,173
7.160078049,1.031931877,2.13329792,0.89910984,1.165434837,-0.143815041,0.41394043,-0.441833496,0.694274902,-0.389160156,7.542052843,1.478958968,-2.779465601,0.175482008,-0.282773163,Alergat,7/26/2024 18:23,173
2.826440811,-20.38365746,3.42141819,-0.046872139,-0.965158463,0.138487816,0.447021484,-0.626464844,0.559509277,-0.307678223,20.86116875,0.976169417,-2.743046899,-0.21749964,0.205439774,Alergat,7/26/2024 18:23,173
5.621756554,-2.303291321,-0.688353539,-1.274094582,-1.020553589,0.792580605,-0.102539063,0.344421387,0.760498047,-0.54083252,6.114174372,1.814670947,-0.555456812,0.851046791,-2.189897014,Alergat,7/26/2024 18:23,172
-6.572283745,-3.271776199,-2.693558693,2.944479942,-1.538288116,-0.296152115,-0.211425781,0.320495605,0.829284668,-0.406066895,7.820146517,3.335265886,-0.690360789,0.568024751,-2.284701092,Alergat,7/26/2024 18:23,172
-6.973324776,-24.48983765,-15.68728733,-0.620002747,2.144442558,-2.008084297,0.107910156,-0.131225586,0.730163574,-0.661804199,29.90769784,3.002572203,-2.849096379,1.217188516,-1.232714518,Alergat,7/26/2024 18:23,173
4.265399933,-0.507585526,-0.785321236,2.358567238,-2.08691597,0.076701164,-0.184265137,0.328369141,0.756652832,-0.534545898,4.366693154,3.150228682,-0.479362288,0.75861566,-2.291950453,Alergat,7/26/2024 18:23,172
-0.640467644,-8.217150688,-2.80489254,0.294021606,1.666124344,-0.869281769,-0.115783691,0.291137695,0.735778809,-0.600402832,8.706272819,1.902122454,-0.418311086,0.954646262,-2.145044842,Alergat,7/26/2024 18:23,171
-5.988080978,3.367547035,1.505998611,-2.008084297,2.421419144,0.469795227,-0.589538574,0.544372559,0.528015137,-0.278137207,7.03317273,3.180625846,-0.164947227,-0.355581911,2.840190416,Alergat,7/26/2024 18:23,172
-3.968509674,-30.94001389,-13.51328564,2.000627518,3.163931847,-1.966537476,-0.449829102,0.404602051,0.580505371,-0.544921875,33.99474102,4.228503854,-0.001436066,0.271998082,-2.870361984,Alergat,7/26/2024 18:23,172
-3.548315048,-17.75115204,-13.39476967,3.550634384,-5.299851418,0.134226799,-0.347045898,0.45904541,0.680297852,-0.453857422,22.51918722,6.380708927,-0.353823704,0.303536402,-2.778630191,Alergat,7/26/2024 18:23,171
-0.229849815,-18.08036423,-4.067872047,-0.578455925,-2.979635239,0.233299255,-0.360595703,0.539733887,0.633972168,-0.420471191,18.53375258,3.044218448,-0.373003024,0.144383755,-2.970487398,Alergat,7/26/2024 18:23,172
-3.767391205,-8.288978577,-1.341990471,-1.104712486,2.36921978,-2.937023163,-0.369262695,0.334106445,0.696899414,-0.516113281,9.203333133,3.931882132,-0.225864972,0.492252326,-2.611196429,Alergat,7/26/2024 18:24,173
5.804918289,-1.764579773,-1.265374184,-0.182165146,0.133161545,-0.31426239,-0.061523438,0.474060059,0.776000977,-0.411437988,6.197740713,0.386881102,-0.693622005,0.618999951,-2.30050043,Alergat,7/26/2024 18:24,172
-1.328822136,-19.56241989,-9.535198212,3.34290123,-3.487781525,0.236495018,-0.465820313,0.443603516,0.597351074,-0.478942871,21.80307421,4.836893475,-0.109402976,0.15959161,-2.967677258,Alergat,7/26/2024 18:24,173
6.318490028,-4.74186039,1.025946617,-0.909763336,-2.001692772,-0.010652542,-0.081420898,0.375915527,0.743347168,-0.547241211,7.96624897,2.198762551,-0.539242917,0.851645894,-2.218306699,Alergat,7/26/2024 18:24,173
7.122966766,-37.14118576,-11.79299927,0.435706139,1.885575294,0.447423935,-0.181091309,0.36126709,0.689208984,-0.60144043,39.61412838,1.986308689,-0.286712224,0.772868411,-2.364076678,Alergat,7/26/2024 18:24,173
-7.109798431,-10.27742386,-5.006427765,-3.225718498,2.291453362,-1.079145432,-0.377868652,0.335510254,0.678649902,-0.532958984,13.46250326,4.101289212,-0.168817767,0.489095369,-2.629585937,Alergat,7/26/2024 18:24,172
-3.213116646,-23.39086533,-8.675653458,0.718009949,-3.480324745,0.275911331,-0.339355469,0.507568359,0.649780273,-0.452758789,25.15399893,3.564312792,-0.356129085,0.246380391,-2.86628441,Alergat,7/26/2024 18:24,172
-5.563097,3.12931633,1.461704254,-0.939591408,2.48853302,1.234678268,-0.445007324,0.504394531,0.64440918,-0.363830566,6.548072102,2.932585724,-0.335296036,0.019994325,-3.040644592,Alergat,7/26/2024 18:24,173
11.14415073,1.389876366,0.214286804,0.172577858,-2.534340858,0.367527008,-0.045471191,0.304748535,0.72076416,-0.620910645,11.2325318,2.566659853,-0.425615587,1.049844256,-2.072176067,Alergat,7/26/2024 18:24,172
-4.848405838,-0.342380524,-2.953337669,-2.112483025,1.650144577,1.555333138,-0.383972168,0.50579834,0.659729004,-0.401855469,5.687395448,3.099132593,-0.373203197,0.142286065,-2.932819455,Alergat,7/26/2024 18:24,172
-0.754196167,-7.136135101,-4.085829735,1.441346169,3.474998474,-1.671450615,-0.309326172,0.322753906,0.655761719,-0.608398438,8.257556579,4.116654021,-0.085309751,0.641323324,-2.496863577,Alergat,7/26/2024 18:24,171
-4.211528778,-21.89085388,-6.211945534,-1.574508667,-0.941721916,1.100451469,-0.438232422,0.508972168,0.615966797,-0.411682129,23.14162323,2.139371671,-0.273326874,0.061106855,-3.039962381,Alergat,7/26/2024 18:24,171
6.938607216,1.176785469,1.339595795,2.312759399,-1.687429428,-0.213058472,-0.067138672,0.290710449,0.725463867,-0.620239258,7.164049904,2.870830546,-0.413484375,1.037009486,-2.079170137,Alergat,7/26/2024 18:24,171
-7.03318119,-10.60663605,-9.924267769,0.103333473,-1.966537476,-0.621068001,-0.29675293,0.446716309,0.714599609,-0.44909668,16.13869439,2.064866318,-0.434891154,0.386252737,-2.666379064,Alergat,7/26/2024 18:24,172
5.193181038,-7.98849678,-4.723903656,-1.355056763,-2.290388107,0.621068001,-0.166442871,0.384277344,0.727478027,-0.543457031,10.63487075,2.732724277,-0.445958324,0.72453277,-2.364371543,Alergat,7/26/2024 18:24,171
0.356746674,-7.623370171,-3.860767365,1.348665237,4.888647079,-2.160421371,-0.427246094,0.406188965,0.611083984,-0.528198242,8.55269347,5.51227618,-0.080882935,0.303080459,-2.831479864,Alergat,7/26/2024 18:24,169
0.666805267,-11.40752125,-7.735900879,0.217320442,-3.44303894,0.461273193,-0.284973145,0.499145508,0.706298828,-0.413269043,13.7992874,3.480591656,-0.485258979,0.303955534,-2.747149314,Alergat,7/26/2024 18:24,169
6.709954262,-9.835680008,-6.360390663,1.120692253,0.193883896,-0.361135483,-0.147338867,0.31439209,0.683105469,-0.64251709,13.49883909,1.19329834,-0.208523912,0.902969829,-2.244059173,Alergat,7/26/2024 18:24,171
-3.80689621,0.253792763,-4.233077049,-2.707983971,1.788633347,1.24426651,-0.495239258,0.568969727,0.560668945,-0.34161377,5.698755199,3.47571368,-0.275636864,-0.181482401,2.996547426,Alergat,7/26/2024 18:24,169
6.216733932,-2.043513298,-5.220715523,-0.825604439,-1.332686424,0.422922134,-0.141357422,0.40435791,0.738708496,-0.520385742,8.371355801,1.62374226,-0.511976382,0.713532688,-2.353584881,Alergat,7/26/2024 18:24,169
-3.866753578,-7.53478241,-4.446167946,0.133161545,3.403623581,-1.738564491,-0.357299805,0.371398926,0.662597656,-0.543457031,9.565204577,3.824263585,-0.17308349,0.472130994,-2.65080316,Alergat,7/26/2024 18:24,169
5.601405144,0.134078979,1.952530861,0.1587286,-0.912959099,-0.563541412,-0.085205078,0.33392334,0.767944336,-0.539916992,5.933472299,1.0845589,-0.58712727,0.882530095,-2.14331161,Alergat,7/26/2024 18:24,169
-4.899882317,-15.00851059,-13.80419064,-3.446234703,-0.271650314,1.646948814,-0.424072266,0.571899414,0.62902832,-0.312194824,20.97188394,3.829199383,-0.425023556,-0.092426126,3.12619346,Alergat,7/26/2024 18:24,169
8.986909866,-33.41569519,-13.86644173,-0.10759449,1.421105385,-0.079896927,-0.075439453,0.339355469,0.719726563,-0.600952148,37.27802892,1.427410456,-0.431031233,0.950731634,-2.168712611,Alergat,7/26/2024 18:24,169
-4.483279228,2.299700737,3.994847298,-1.473304749,4.171702385,-0.077766418,-0.483032227,0.429321289,0.649780273,-0.400146484,6.430180483,4.424903986,-0.221869316,0.105457911,-2.973662706,Alergat,7/26/2024 18:24,169
9.906311035,-15.77826977,-7.234300613,0.3898983,-3.772215843,1.27622509,-0.466003418,0.469360352,0.635375977,-0.39855957,19.98559233,4.001297731,-0.250831909,0.069078221,-3.012842483,Alergat,7/26/2024 18:24,169
-6.894313812,4.528770447,1.600572586,-2.618499756,3.358880997,0.700964928,-0.585449219,0.790344238,0.174438477,0.04675293,8.402568494,4.3162454,-0.951706273,-1.2277187,1.709346651,Alergat,7/26/2024 18:24,169
6.595028877,0.184358597,1.473675728,1.070623398,-1.423235893,-0.812821388,-0.291809082,0.590698242,0.539123535,-0.524658203,6.760185954,1.957680637,-0.287777252,0.222807864,-3.001431784,Alergat,7/26/2024 18:24,169
-6.24067688,-27.99505615,-18.14261627,-0.06391716,-3.791391373,0.284433365,-0.46875,0.879638672,0.042297363,-0.06854248,33.93852887,3.802582844,-1.324290221,-0.959427202,1.73173753,Alergat,7/26/2024 18:24,169
8.589460373,1.4904356,2.24104023,-0.279107094,-2.559907913,-0.724401474,-0.495361328,0.817077637,0.163330078,-0.245544434,9.001249307,2.675030241,-0.65093013,-0.817280377,2.169089725,Alergat,7/26/2024 18:24,170
6.405881882,-18.1653614,-3.814079285,1.019488335,-6.897797585,0.260996819,-0.534973145,0.843017578,0.053222656,0.018005371,19.6357551,6.977613297,-1.407242889,-1.128801334,1.597546572,Alergat,7/26/2024 18:24,170
7.436616898,-0.925386429,1.868730545,0.561410904,-3.380187035,0.142749786,-0.452209473,0.869628906,0.125244141,-0.153381348,7.723455495,3.429464112,-0.99051447,-0.845177071,1.961932426,Alergat,7/26/2024 18:24,169
-4.246245384,-32.45439148,-15.8441124,0.328110695,1.009901047,-0.002130508,-0.487182617,0.821350098,0.224731445,-0.193664551,36.36418601,1.06186689,-0.679040528,-0.7941241,2.148464311,Alergat,7/26/2024 18:24,169
-3.524372101,-2.448145866,-2.297306061,-2.55138588,4.083282471,0.979007721,-0.536132813,0.836181641,0.05456543,0.101928711,4.867466695,4.913371731,-1.61538464,-1.137847211,1.456271339,Alergat,7/26/2024 18:24,170
-1.017566681,-5.96892643,-5.813298225,1.826983452,3.565547943,-0.404812813,-0.58807373,0.805297852,-0.011169434,-0.07434082,8.393924048,4.026769683,-1.341290218,-1.249445771,1.678196163,Alergat,7/26/2024 18:24,170
7.057124138,-3.079036713,-1.073831558,1.163303375,-3.045683861,-0.911893845,-0.438537598,0.777160645,0.217041016,-0.395812988,7.774096886,3.385412133,-0.415714122,-0.534967428,2.507480538,Alergat,7/26/2024 18:24,172
-3.198750496,-7.009239197,-5.510422707,3.524002075,6.01786232,0.510276794,-0.575805664,0.782958984,0.14251709,-0.1875,9.472391317,6.992398725,-0.545783268,-1.012616441,2.04625205,Alergat,7/26/2024 18:24,172
-5.889915466,-9.868002892,-11.37519836,-1.24426651,1.387016296,1.543614388,-0.527160645,0.793457031,-0.094238281,0.28918457,16.16983992,2.419660871,-2.594333086,-0.897955075,0.970204211,Alergat,7/26/2024 18:24,172
1.62451458,-8.314118385,-6.962550163,1.546811104,-1.749217033,-0.211993217,-0.560241699,0.81817627,0.105529785,-0.074462891,10.96543282,2.3446377,-0.9538714,-1.122154019,1.814248237,Alergat,7/26/2024 18:24,172
-4.54672718,-4.276174545,0.381886482,2.753791809,5.787757874,0.58484745,-0.566162109,0.799865723,0.132629395,-0.148803711,6.253337835,6.436113507,-0.690897061,-1.047618571,1.969902052,Alergat,7/26/2024 18:24,173
